ID_USER,genero,monto,fecha,hora,dispositivo,establecimiento,ciudad,tipo_tc,linea_tc,interes_tc,status_txn,is_prime,dcto,cashback,fraude
0,F,6083456335,21/01/2020,20,{'model': 2020; 'device_score': 3; 'os': 'ANDROID'},Super,Merida,Fisica,71000,51,Aceptada,FALSE,6083456335,5475110702,FALSE
2497,M,5201764014,18/01/2020,19,{'model': 2020; 'device_score': 3; 'os': '},Abarrotes,Monterrey,Fisica,43000,38,Aceptada,FALSE,0,5201764014,FALSE
2497,M,6060923481,30/01/2020,18,{'model': 2020; 'device_score': 4; 'os': '%%'},Super,Monterrey,Fisica,43000,38,Aceptada,FALSE,6060923481,5454831133,FALSE
2497,M,2562232692,30/01/2020,1,{'model': 2020; 'device_score': 3; 'os': '%%'},NA,Monterrey,Fisica,43000,38,Aceptada,FALSE,0,2562232692,FALSE
2497,M,2393357053,16/01/2020,13,{'model': 2020; 'device_score': 2; 'os': '},,Monterrey,Virtual,43000,38,Aceptada,FALSE,0,4786714105,FALSE
2497,M,3465226416,15/01/2020,13,{'model': 2020; 'device_score': 1; 'os': '%%'},Farmacia,Monterrey,Fisica,43000,38,Aceptada,FALSE,0,3465226416,FALSE
2497,M,1242887,25/01/2020,14,{'model': 2020; 'device_score': 1; 'os': '},Farmacia,Monterrey,Fisica,43000,38,En proceso,FALSE,0,1242887,TRUE
2497,M,9212041724,17/01/2020,23,{'model': 2020; 'device_score': 3; 'os': 'WEB'},Abarrotes,Monterrey,Fisica,43000,38,Aceptada,FALSE,0,9212041724,FALSE
2497,M,7560611701,23/01/2020,23,{'model': 2020; 'device_score': 4; 'os': 'WEB'},,Monterrey,Fisica,43000,38,En proceso,FALSE,0,7560611701,FALSE
2497,M,5313013609,9/1/2020,4,{'model': 2020; 'device_score': 3; 'os': '%%'},Restaurante,Monterrey,Fisica,43000,38,En proceso,FALSE,0,5313013609,FALSE
2497,M,5387904933,30/01/2020,21,{'model': 2020; 'device_score': 5; 'os': 'WEB'},MPago,Monterrey,Fisica,43000,38,Aceptada,FALSE,5387904933,4849114439,FALSE
2497,M,4060654488,14/01/2020,4,{'model': 2020; 'device_score': 1; 'os': 'WEB'},Farmacia,Monterrey,Virtual,43000,38,Aceptada,FALSE,4060654488,7309178078,FALSE
2497,M,8370041917,20/01/2020,2,{'model': 2020; 'device_score': 5; 'os': 'ANDROID'},Farmacia,Monterrey,Virtual,43000,38,Aceptada,FALSE,8370041917,1506607545,FALSE
2497,M,6369492962,26/01/2020,13,{'model': 2020; 'device_score': 2; 'os': '%%'},Abarrotes,Monterrey,Fisica,43000,38,Aceptada,FALSE,0,6369492962,FALSE
2497,M,2944636859,12/1/2020,7,{'model': 2020; 'device_score': 1; 'os': 'WEB'},Super,Monterrey,Fisica,43000,38,Aceptada,FALSE,0,2944636859,FALSE
2498,M,89695792,9/1/2020,19,{'model': 2020; 'device_score': 1; 'os': 'ANDROID'},NA,Toluca,Fisica,28000,34,En proceso,TRUE,0,89695792,FALSE
2498,M,7481316829,9/1/2020,10,{'model': 2020; 'device_score': 1; 'os': 'WEB'},NA,Toluca,Fisica,28000,34,En proceso,TRUE,0,7481316829,FALSE
2498,M,6494624674,29/01/2020,16,{'model': 2020; 'device_score': 2; 'os': 'ANDROID'},Abarrotes,Toluca,Virtual,28000,34,Aceptada,TRUE,0,1298924935,FALSE
2499,M,6166899098,18/01/2020,13,{'model': 2020; 'device_score': 2; 'os': '%%'},Abarrotes,Toluca,Virtual,99000,37,Aceptada,FALSE,6166899098,1110041838,FALSE
2499,M,3368365647,18/01/2020,5,{'model': 2020; 'device_score': 5; 'os': 'WEB'},Super,Toluca,Fisica,99000,37,Aceptada,FALSE,0,3368365647,FALSE
2499,M,8509630954,9/1/2020,14,{'model': 2020; 'device_score': 1; 'os': '%%'},Farmacia,Toluca,Virtual,99000,37,En proceso,FALSE,0,1701926191,FALSE
2499,M,7010906007,16/01/2020,21,{'model': 2020; 'device_score': 4; 'os': 'ANDROID'},Abarrotes,Toluca,Fisica,99000,37,Aceptada,FALSE,0,7010906007,FALSE
2500,M,153394354,21/01/2020,3,{'model': 2020; 'device_score': 5; 'os': '},Restaurante,Merida,Fisica,32000,51,Aceptada,TRUE,0,153394354,FALSE
2500,M,2159704141,17/01/2020,11,{'model': 2020; 'device_score': 1; 'os': '%%'},Abarrotes,Merida,Fisica,32000,51,Aceptada,TRUE,0,215970414,FALSE
2500,M,6316220902,19/01/2020,23,{'model': 2020; 'device_score': 1; 'os': '},Farmacia,Merida,Fisica,32000,51,En proceso,TRUE,0,63162209,FALSE
2501,M,654427525,29/01/2020,15,{'model': 2020; 'device_score': 1; 'os': '%%'},Restaurante,Merida,Virtual,28000,37,Aceptada,FALSE,0,130885505,FALSE
2502,M,6847585488,3/1/2020,18,{'model': 2020; 'device_score': 2; 'os': '%%'},Super,NA,Fisica,78000,51,En proceso,FALSE,6847585488,6162826939,FALSE
2502,M,8222472909,6/1/2020,21,{'model': 2020; 'device_score': 4; 'os': 'WEB'},Restaurante,NA,Fisica,78000,51,Rechazada,FALSE,0,822247291,FALSE
2502,M,8799741216,19/01/2020,13,{'model': 2020; 'device_score': 3; 'os': '},N/A,NA,Virtual,78000,51,Aceptada,FALSE,0,1759948243,FALSE
2502,M,3048015415,28/01/2020,22,{'model': 2020; 'device_score': 4; 'os': '%%'},Farmacia,NA,Fisica,78000,51,Aceptada,FALSE,0,304801542,FALSE
2502,M,1292163318,18/01/2020,16,{'model': 2020; 'device_score': 5; 'os': 'ANDROID'},MPago,NA,Fisica,78000,51,Aceptada,FALSE,1292163318,1162946986,FALSE
2502,M,758449451,11/1/2020,5,{'model': 2020; 'device_score': 5; 'os': '%%'},Abarrotes,NA,Fisica,78000,51,Rechazada,FALSE,758449451,6826045059,FALSE
2503,F,1801886034,11/1/2020,5,{'model': 2020; 'device_score': 3; 'os': 'WEB'},Super,Toluca,Fisica,70000,44,Aceptada,FALSE,0,180188603,FALSE
2503,F,8091270367,10/1/2020,9,{'model': 2020; 'device_score': 1; 'os': 'WEB'},N/A,Toluca,Fisica,70000,44,Aceptada,FALSE,0,8091270367,FALSE
2503,F,5146547017,8/1/2020,10,{'model': 2020; 'device_score': 2; 'os': '},MPago,Toluca,Virtual,70000,44,Aceptada,FALSE,0,1029309403,FALSE
2503,F,666484901,4/1/2020,23,{'model': 2020; 'device_score': 2; 'os': 'WEB'},Farmacia,Toluca,Virtual,70000,44,En proceso,FALSE,0,1332969802,FALSE
2504,F,6676188057,17/01/2020,9,{'model': 2020; 'device_score': 5; 'os': '},NA,,Fisica,36000,53,En proceso,FALSE,0,667618806,FALSE
2504,F,4765265016,16/01/2020,14,{'model': 2020; 'device_score': 4; 'os': '},Super,,Fisica,36000,53,Aceptada,FALSE,0,4765265016,FALSE
2504,F,740418472,26/01/2020,3,{'model': 2020; 'device_score': 5; 'os': '},,,Fisica,36000,53,Aceptada,FALSE,740418472,6663766248,TRUE
2504,F,3141137797,6/1/2020,2,{'model': 2020; 'device_score': 2; 'os': '%%'},,,Fisica,36000,53,Aceptada,FALSE,0,3141137797,FALSE
2504,F,4636331459,27/01/2020,10,{'model': 2020; 'device_score': 4; 'os': '%%'},Farmacia,,Fisica,36000,53,Aceptada,FALSE,0,4636331459,FALSE
2504,F,1851380053,14/01/2020,19,{'model': 2020; 'device_score': 1; 'os': 'ANDROID'},Super,,Fisica,36000,53,Rechazada,FALSE,0,1851380053,FALSE
2504,F,7969980622,23/01/2020,12,{'model': 2020; 'device_score': 1; 'os': 'ANDROID'},Restaurante,,Virtual,36000,53,Aceptada,FALSE,7969980622,1434596512,FALSE
2504,F,5286832947,14/01/2020,19,{'model': 2020; 'device_score': 4; 'os': 'ANDROID'},N/A,,Virtual,36000,53,Aceptada,FALSE,0,1057366589,FALSE
2505,F,8418480332,6/1/2020,8,{'model': 2020; 'device_score': 5; 'os': '%%'},Abarrotes,Monterrey,Virtual,47000,58,Rechazada,TRUE,0,1683696066,FALSE
2505,F,2447928266,10/1/2020,9,{'model': 2020; 'device_score': 5; 'os': '},,Monterrey,Fisica,47000,58,Aceptada,TRUE,2447928266,2203135439,TRUE
2505,F,6622489023,9/1/2020,3,{'model': 2020; 'device_score': 3; 'os': '%%'},NA,Monterrey,Virtual,47000,58,Aceptada,TRUE,6622489023,1192048024,FALSE
2505,F,3902136348,23/01/2020,13,{'model': 2020; 'device_score': 5; 'os': 'WEB'},Restaurante,Monterrey,Fisica,47000,58,Rechazada,TRUE,0,390213635,FALSE
2505,F,5717449807,4/1/2020,21,{'model': 2020; 'device_score': 2; 'os': '},MPago,Monterrey,Fisica,47000,58,En proceso,TRUE,0,5717449807,FALSE
2505,F,5670777313,14/01/2020,7,{'model': 2020; 'device_score': 1; 'os': 'WEB'},,Monterrey,Fisica,47000,58,Aceptada,TRUE,0,5670777313,FALSE
2505,F,630324602,19/01/2020,7,{'model': 2020; 'device_score': 5; 'os': 'WEB'},Abarrotes,Monterrey,Fisica,47000,58,En proceso,TRUE,0,630324602,FALSE
2505,F,4851599163,15/01/2020,2,{'model': 2020; 'device_score': 2; 'os': 'WEB'},Super,Monterrey,Fisica,47000,58,Aceptada,TRUE,0,4851599163,FALSE
2505,F,5697354211,18/01/2020,8,{'model': 2020; 'device_score': 2; 'os': 'WEB'},Super,Monterrey,Fisica,47000,58,Rechazada,TRUE,0,5697354211,FALSE
2505,F,9813541121,14/01/2020,22,{'model': 2020; 'device_score': 2; 'os': 'ANDROID'},NA,Monterrey,Fisica,47000,58,Rechazada,TRUE,0,9813541121,FALSE
2505,F,5424129874,14/01/2020,19,{'model': 2020; 'device_score': 1; 'os': 'ANDROID'},Super,Monterrey,Fisica,47000,58,Aceptada,TRUE,0,5424129874,FALSE
2505,F,2683045196,26/01/2020,11,{'model': 2020; 'device_score': 4; 'os': 'ANDROID'},Restaurante,Monterrey,Fisica,47000,58,Aceptada,TRUE,2683045196,2414740676,FALSE
2505,F,8473345243,18/01/2020,23,{'model': 2020; 'device_score': 4; 'os': '},N/A,Monterrey,Fisica,47000,58,Aceptada,TRUE,0,8473345243,FALSE
2505,F,4345951647,27/01/2020,5,{'model': 2020; 'device_score': 3; 'os': '%%'},MPago,Monterrey,Fisica,47000,58,Aceptada,TRUE,0,4345951647,FALSE
2505,F,6664489984,9/1/2020,22,{'model': 2020; 'device_score': 1; 'os': 'WEB'},Super,Monterrey,Virtual,47000,58,Aceptada,TRUE,0,1332897997,FALSE
2505,F,9864954701,28/01/2020,18,{'model': 2020; 'device_score': 5; 'os': 'WEB'},Abarrotes,Monterrey,Virtual,47000,58,En proceso,TRUE,9864954701,1775691846,FALSE
2505,F,8427662637,9/1/2020,15,{'model': 2020; 'device_score': 4; 'os': 'ANDROID'},Abarrotes,Monterrey,Fisica,47000,58,Aceptada,TRUE,0,8427662637,FALSE
2505,F,325878358,26/01/2020,2,{'model': 2020; 'device_score': 4; 'os': 'WEB'},Super,Monterrey,Fisica,47000,58,Aceptada,TRUE,0,325878358,FALSE
2506,F,7884161012,26/01/2020,6,{'model': 2020; 'device_score': 2; 'os': 'ANDROID'},Farmacia,N/A,Fisica,69000,34,En proceso,TRUE,0,7884161012,FALSE
2507,M,5287378556,7/1/2020,5,{'model': 2020; 'device_score': 1; 'os': 'ANDROID'},MPago,NA,Fisica,43000,53,Rechazada,FALSE,0,5287378556,FALSE
2508,F,5365170557,17/01/2020,13,{'model': 2020; 'device_score': 4; 'os': 'WEB'},NA,N/A,Fisica,48000,44,Aceptada,FALSE,0,5365170557,FALSE
2508,F,6649317234,4/1/2020,10,{'model': 2020; 'device_score': 2; 'os': '%%'},Farmacia,N/A,Fisica,48000,44,Aceptada,FALSE,0,6649317234,FALSE
2508,F,8235366297,8/1/2020,10,{'model': 2020; 'device_score': 1; 'os': '%%'},Abarrotes,N/A,Fisica,48000,44,Aceptada,FALSE,0,8235366297,FALSE
2508,F,7474199755,2/1/2020,20,{'model': 2020; 'device_score': 1; 'os': 'WEB'},NA,N/A,Virtual,48000,44,Aceptada,FALSE,7474199755,1345355956,FALSE
2509,M,811051325,29/01/2020,16,{'model': 2020; 'device_score': 2; 'os': '},MPago,,Fisica,96000,42,Aceptada,FALSE,811051325,7299461925,FALSE
2509,M,8647418792,29/01/2020,23,{'model': 2020; 'device_score': 3; 'os': 'ANDROID'},,,Fisica,96000,42,Aceptada,FALSE,0,8647418792,FALSE
2509,M,9063753234,2/1/2020,20,{'model': 2020; 'device_score': 1; 'os': 'ANDROID'},Restaurante,,Virtual,96000,42,Aceptada,FALSE,0,1812750647,FALSE
2509,M,5541891214,23/01/2020,14,{'model': 2020; 'device_score': 1; 'os': 'ANDROID'},,,Virtual,96000,42,Aceptada,FALSE,5541891214,9975404185,FALSE
2509,M,8424966159,29/01/2020,1,{'model': 2020; 'device_score': 5; 'os': 'WEB'},MPago,,Virtual,96000,42,En proceso,FALSE,0,1684993232,TRUE
2509,M,5557590428,25/01/2020,5,{'model': 2020; 'device_score': 1; 'os': 'WEB'},Farmacia,,Virtual,96000,42,Aceptada,FALSE,0,1111518086,FALSE
2509,M,5284331082,22/01/2020,7,{'model': 2020; 'device_score': 5; 'os': '%%'},Restaurante,,Virtual,96000,42,En proceso,FALSE,5284331082,9511795947,FALSE
2509,M,2103448408,2/1/2020,22,{'model': 2020; 'device_score': 1; 'os': '%%'},Abarrotes,,Fisica,96000,42,En proceso,FALSE,2103448408,1893103568,FALSE
2509,M,3458364825,7/1/2020,20,{'model': 2020; 'device_score': 1; 'os': '%%'},,,Fisica,96000,42,Aceptada,FALSE,0,3458364825,FALSE
2509,M,6835101707,29/01/2020,5,{'model': 2020; 'device_score': 2; 'os': '},Farmacia,,Virtual,96000,42,En proceso,FALSE,0,1367020341,FALSE
2509,M,1597931158,5/1/2020,10,{'model': 2020; 'device_score': 1; 'os': 'WEB'},Super,,Virtual,96000,42,En proceso,FALSE,0,3195862316,FALSE
2509,M,8913371554,23/01/2020,12,{'model': 2020; 'device_score': 2; 'os': '%%'},Farmacia,,Fisica,96000,42,Aceptada,FALSE,8913371554,8022034399,FALSE
2510,M,4687403711,26/01/2020,9,{'model': 2020; 'device_score': 2; 'os': '},Restaurante,Monterrey,Fisica,52000,61,Rechazada,FALSE,0,4687403711,FALSE
2510,M,3978429788,21/01/2020,12,{'model': 2020; 'device_score': 1; 'os': '},Abarrotes,Monterrey,Virtual,52000,61,Aceptada,FALSE,0,7956859576,FALSE
2510,M,4644090005,30/01/2020,1,{'model': 2020; 'device_score': 1; 'os': '%%'},,Monterrey,Fisica,52000,61,Aceptada,FALSE,0,4644090005,FALSE
2510,M,2028656861,10/1/2020,6,{'model': 2020; 'device_score': 1; 'os': '%%'},N/A,Monterrey,Fisica,52000,61,Aceptada,FALSE,0,2028656861,FALSE
2510,M,9234627663,23/01/2020,2,{'model': 2020; 'device_score': 5; 'os': 'ANDROID'},,Monterrey,Fisica,52000,61,Aceptada,FALSE,9234627663,8311164897,FALSE
2510,M,5287526455,9/1/2020,10,{'model': 2020; 'device_score': 4; 'os': '%%'},N/A,Monterrey,Fisica,52000,61,En proceso,FALSE,0,5287526455,FALSE
2511,M,4320711459,21/01/2020,11,{'model': 2020; 'device_score': 5; 'os': 'ANDROID'},MPago,N/A,Virtual,98000,52,Aceptada,FALSE,0,8641422919,FALSE
2511,M,1346549373,21/01/2020,18,{'model': 2020; 'device_score': 4; 'os': '},Restaurante,N/A,Virtual,98000,52,En proceso,FALSE,0,2693098745,FALSE
2511,M,6496001657,9/1/2020,11,{'model': 2020; 'device_score': 2; 'os': '},MPago,N/A,Virtual,98000,52,En proceso,FALSE,0,1299200331,FALSE
2511,M,5237831795,5/1/2020,4,{'model': 2020; 'device_score': 4; 'os': 'ANDROID'},MPago,N/A,Fisica,98000,52,En proceso,FALSE,0,523783179,FALSE
2512,M,9749924463,6/1/2020,19,{'model': 2020; 'device_score': 5; 'os': '},NA,Guadalajara,Fisica,27000,43,Aceptada,FALSE,0,9749924463,FALSE
2512,M,1959592254,16/01/2020,3,{'model': 2020; 'device_score': 1; 'os': 'WEB'},NA,Guadalajara,Fisica,27000,43,Aceptada,FALSE,1959592254,1763633029,FALSE
2512,M,3632934306,3/1/2020,21,{'model': 2020; 'device_score': 4; 'os': 'ANDROID'},N/A,Guadalajara,Virtual,27000,43,Aceptada,FALSE,0,7265868611,FALSE
2512,M,9353652615,11/1/2020,18,{'model': 2020; 'device_score': 2; 'os': '},Abarrotes,Guadalajara,Fisica,27000,43,Aceptada,FALSE,0,9353652615,FALSE
2512,M,1587975776,29/01/2020,12,{'model': 2020; 'device_score': 4; 'os': '},Abarrotes,Guadalajara,Fisica,27000,43,Aceptada,FALSE,0,1587975776,FALSE
2513,F,4228139665,27/01/2020,6,{'model': 2020; 'device_score': 1; 'os': 'ANDROID'},NA,Merida,Virtual,82000,38,Aceptada,FALSE,0,845627933,FALSE
2513,F,1017810359,20/01/2020,9,{'model': 2020; 'device_score': 2; 'os': '},Restaurante,Merida,Fisica,82000,38,Aceptada,FALSE,0,1017810359,FALSE
2513,F,7689423583,4/1/2020,13,{'model': 2020; 'device_score': 5; 'os': '%%'},Abarrotes,Merida,Virtual,82000,38,Aceptada,FALSE,7689423583,1384096245,FALSE
2513,F,5141140635,25/01/2020,3,{'model': 2020; 'device_score': 5; 'os': '},,Merida,Virtual,82000,38,En proceso,FALSE,0,1028228127,FALSE
2513,F,1232949918,29/01/2020,2,{'model': 2020; 'device_score': 4; 'os': '%%'},N/A,Merida,Fisica,82000,38,Aceptada,FALSE,1232949918,1109654926,FALSE
2513,F,815329114,2/1/2020,2,{'model': 2020; 'device_score': 2; 'os': '},Super,Merida,Fisica,82000,38,Aceptada,FALSE,815329114,7337962026,FALSE
2513,F,875914369,28/01/2020,13,{'model': 2020; 'device_score': 3; 'os': '},,Merida,Virtual,82000,38,Rechazada,FALSE,0,1751828738,FALSE
2513,F,8282752221,26/01/2020,13,{'model': 2020; 'device_score': 1; 'os': '%%'},Restaurante,Merida,Fisica,82000,38,Aceptada,FALSE,8282752221,7454476999,FALSE
2513,F,6643212778,23/01/2020,18,{'model': 2020; 'device_score': 4; 'os': '%%'},N/A,Merida,Fisica,82000,38,Aceptada,FALSE,0,6643212778,FALSE
2513,F,5237547373,23/01/2020,2,{'model': 2020; 'device_score': 4; 'os': '},NA,Merida,Fisica,82000,38,Aceptada,FALSE,0,523754737,FALSE
2513,F,7118075479,10/1/2020,5,{'model': 2020; 'device_score': 1; 'os': 'ANDROID'},N/A,Merida,Fisica,82000,38,Aceptada,FALSE,0,7118075479,FALSE
2514,M,855119063,30/01/2020,14,{'model': 2020; 'device_score': 2; 'os': 'ANDROID'},Super,Monterrey,Virtual,27000,46,Aceptada,FALSE,855119063,1539214313,FALSE
2514,M,4044297147,28/01/2020,10,{'model': 2020; 'device_score': 5; 'os': 'ANDROID'},Super,Monterrey,Virtual,27000,46,En proceso,FALSE,4044297147,7279734864,FALSE
2514,M,7667463072,2/1/2020,5,{'model': 2020; 'device_score': 4; 'os': '%%'},N/A,Monterrey,Virtual,27000,46,Aceptada,FALSE,0,1533492614,FALSE
2514,M,4227706506,2/1/2020,18,{'model': 2020; 'device_score': 1; 'os': 'ANDROID'},,Monterrey,Fisica,27000,46,Aceptada,FALSE,0,4227706506,FALSE
2514,M,1179237304,15/01/2020,14,{'model': 2020; 'device_score': 1; 'os': 'ANDROID'},Super,Monterrey,Fisica,27000,46,Rechazada,FALSE,1179237304,1061313574,FALSE
2515,M,5764596402,21/01/2020,16,{'model': 2020; 'device_score': 5; 'os': '},N/A,Merida,Fisica,34000,32,Aceptada,FALSE,0,57645964,FALSE
2515,M,1710362657,25/01/2020,8,{'model': 2020; 'device_score': 1; 'os': 'ANDROID'},Abarrotes,Merida,Fisica,34000,32,Aceptada,FALSE,0,1710362657,FALSE
2515,M,4935595237,5/1/2020,14,{'model': 2020; 'device_score': 5; 'os': 'ANDROID'},Farmacia,Merida,Fisica,34000,32,Rechazada,FALSE,0,4935595237,FALSE
2515,M,9613221335,21/01/2020,19,{'model': 2020; 'device_score': 4; 'os': 'ANDROID'},Abarrotes,Merida,Fisica,34000,32,Aceptada,FALSE,0,9613221335,FALSE
2515,M,9176798914,19/01/2020,15,{'model': 2020; 'device_score': 5; 'os': '},Super,Merida,Virtual,34000,32,Aceptada,FALSE,0,1835359783,FALSE
2516,M,5343932895,23/01/2020,19,{'model': 2020; 'device_score': 4; 'os': 'WEB'},N/A,N/A,Fisica,93000,59,Aceptada,TRUE,0,5343932895,FALSE
2516,M,9586009961,9/1/2020,6,{'model': 2020; 'device_score': 5; 'os': '},N/A,N/A,Virtual,93000,59,Aceptada,TRUE,0,1917201992,FALSE
2516,M,1983615356,20/01/2020,9,{'model': 2020; 'device_score': 1; 'os': '},Restaurante,N/A,Fisica,93000,59,Aceptada,TRUE,1983615356,178525382,FALSE
2516,M,6403886441,19/01/2020,2,{'model': 2020; 'device_score': 4; 'os': '%%'},Restaurante,N/A,Fisica,93000,59,Aceptada,TRUE,6403886441,5763497797,FALSE
2516,M,4178880627,8/1/2020,21,{'model': 2020; 'device_score': 2; 'os': '%%'},,N/A,Virtual,93000,59,Aceptada,TRUE,4178880627,7521985128,FALSE
2516,M,44552865,29/01/2020,21,{'model': 2020; 'device_score': 4; 'os': '},,N/A,Fisica,93000,59,Aceptada,TRUE,44552865,400975785,FALSE
2516,M,4788077125,8/1/2020,7,{'model': 2020; 'device_score': 5; 'os': '},Restaurante,N/A,Virtual,93000,59,Aceptada,TRUE,4788077125,8618538825,FALSE
2517,M,709385489,18/01/2020,20,{'model': 2020; 'device_score': 3; 'os': 'WEB'},MPago,Monterrey,Fisica,95000,62,Aceptada,FALSE,709385489,6384469401,FALSE
2517,M,7070561533,8/1/2020,2,{'model': 2020; 'device_score': 5; 'os': 'ANDROID'},NA,Monterrey,Fisica,95000,62,Aceptada,FALSE,0,7070561533,FALSE
2517,M,7762021016,30/01/2020,13,{'model': 2020; 'device_score': 2; 'os': '},Restaurante,Monterrey,Fisica,95000,62,Aceptada,FALSE,7762021016,6985818914,FALSE
2517,M,7469142504,29/01/2020,12,{'model': 2020; 'device_score': 1; 'os': 'WEB'},Farmacia,Monterrey,Fisica,95000,62,Rechazada,FALSE,7469142504,6722228253,FALSE
2517,M,5259067569,30/01/2020,9,{'model': 2020; 'device_score': 3; 'os': '%%'},Abarrotes,Monterrey,Fisica,95000,62,Aceptada,FALSE,0,5259067569,FALSE
2518,M,7482406853,25/01/2020,21,{'model': 2020; 'device_score': 4; 'os': '%%'},,Toluca,Fisica,25000,60,En proceso,FALSE,0,7482406853,FALSE
2518,M,8667336242,15/01/2020,11,{'model': 2020; 'device_score': 1; 'os': 'ANDROID'},,Toluca,Fisica,25000,60,En proceso,FALSE,0,8667336242,FALSE
2518,M,6135153613,5/1/2020,16,{'model': 2020; 'device_score': 5; 'os': 'WEB'},MPago,Toluca,Fisica,25000,60,Aceptada,FALSE,1227030723,490812289,FALSE
2519,--,8453416788,21/01/2020,8,{'model': 2020; 'device_score': 5; 'os': '},NA,NA,Fisica,75000,58,Aceptada,FALSE,1690683358,676273343,FALSE
2519,--,501890548,29/01/2020,8,{'model': 2020; 'device_score': 3; 'os': '%%'},,NA,Virtual,75000,58,Aceptada,FALSE,0,1003781096,FALSE
2519,--,5661802743,22/01/2020,12,{'model': 2020; 'device_score': 3; 'os': '%%'},Restaurante,NA,Fisica,75000,58,Aceptada,FALSE,0,5661802743,FALSE
2519,--,4788991546,9/1/2020,3,{'model': 2020; 'device_score': 5; 'os': '%%'},Farmacia,NA,Virtual,75000,58,Aceptada,FALSE,0,9577983092,FALSE
2519,--,5122006847,25/01/2020,11,{'model': 2020; 'device_score': 1; 'os': '%%'},,NA,Virtual,75000,58,Aceptada,FALSE,5122006847,9219612325,FALSE
2519,--,3457850028,4/1/2020,12,{'model': 2020; 'device_score': 3; 'os': 'WEB'},Restaurante,NA,Fisica,75000,58,Aceptada,FALSE,0,3457850028,FALSE
2519,--,7315247595,24/01/2020,22,{'model': 2020; 'device_score': 5; 'os': '%%'},Super,NA,Virtual,75000,58,Aceptada,FALSE,0,1463049519,FALSE
2519,--,1406090243,23/01/2020,4,{'model': 2020; 'device_score': 5; 'os': '},,NA,Fisica,75000,58,Aceptada,FALSE,1406090243,126548122,FALSE
2519,--,3955663084,2/1/2020,6,{'model': 2020; 'device_score': 3; 'os': '},Farmacia,NA,Fisica,75000,58,Aceptada,FALSE,0,3955663084,FALSE
2519,--,4212987368,11/1/2020,10,{'model': 2020; 'device_score': 5; 'os': 'ANDROID'},MPago,NA,Fisica,75000,58,Aceptada,FALSE,0,421298737,FALSE
2519,--,2324113789,5/1/2020,17,{'model': 2020; 'device_score': 1; 'os': 'WEB'},NA,NA,Fisica,75000,58,Aceptada,FALSE,0,232411379,FALSE
2520,F,3848282341,15/01/2020,19,{'model': 2020; 'device_score': 3; 'os': '%%'},NA,Guadalajara,Fisica,97000,44,Aceptada,FALSE,0,3848282341,FALSE
2520,F,3983331506,29/01/2020,5,{'model': 2020; 'device_score': 1; 'os': 'WEB'},Abarrotes,Guadalajara,Fisica,97000,44,Rechazada,FALSE,0,3983331506,FALSE
2520,F,4206740051,26/01/2020,19,{'model': 2020; 'device_score': 5; 'os': 'WEB'},MPago,Guadalajara,Fisica,97000,44,Aceptada,FALSE,0,4206740051,FALSE
2521,F,4563109792,3/1/2020,17,{'model': 2020; 'device_score': 2; 'os': '%%'},Super,N/A,Fisica,46000,44,Aceptada,FALSE,4563109792,4106798813,FALSE
2521,F,1169753079,2/1/2020,15,{'model': 2020; 'device_score': 1; 'os': '},MPago,N/A,Fisica,46000,44,Aceptada,FALSE,0,1169753079,FALSE
2521,F,3766592993,8/1/2020,13,{'model': 2020; 'device_score': 2; 'os': 'WEB'},,N/A,Fisica,46000,44,Aceptada,FALSE,0,3766592993,FALSE
2522,M,2333985094,8/1/2020,12,{'model': 2020; 'device_score': 3; 'os': 'ANDROID'},MPago,N/A,Fisica,95000,52,Rechazada,FALSE,0,2333985094,FALSE
2522,M,5003520478,6/1/2020,21,{'model': 2020; 'device_score': 2; 'os': 'WEB'},N/A,N/A,Fisica,95000,52,Aceptada,FALSE,0,5003520478,FALSE
2522,M,541053957,19/01/2020,10,{'model': 2020; 'device_score': 5; 'os': 'ANDROID'},Farmacia,N/A,Virtual,95000,52,Aceptada,FALSE,0,1082107914,FALSE
2522,M,3362089274,19/01/2020,3,{'model': 2020; 'device_score': 5; 'os': '%%'},Farmacia,N/A,Fisica,95000,52,Rechazada,FALSE,0,3362089274,FALSE
2522,M,1248570968,23/01/2020,13,{'model': 2020; 'device_score': 3; 'os': '%%'},NA,N/A,Fisica,95000,52,Aceptada,FALSE,1248570968,1123713871,FALSE
2522,M,3505699658,5/1/2020,18,{'model': 2020; 'device_score': 2; 'os': 'ANDROID'},Super,N/A,Fisica,95000,52,Aceptada,FALSE,0,3505699658,FALSE
2522,M,8671528543,29/01/2020,19,{'model': 2020; 'device_score': 3; 'os': 'ANDROID'},MPago,N/A,Fisica,95000,52,Rechazada,FALSE,8671528543,7804375688,FALSE
2522,M,3936034488,3/1/2020,15,{'model': 2020; 'device_score': 2; 'os': 'ANDROID'},NA,N/A,Fisica,95000,52,Aceptada,FALSE,0,3936034488,FALSE
2522,M,1818014797,30/01/2020,19,{'model': 2020; 'device_score': 1; 'os': '},Farmacia,N/A,Fisica,95000,52,En proceso,FALSE,0,1818014797,FALSE
2522,M,7422906511,18/01/2020,14,{'model': 2020; 'device_score': 3; 'os': 'WEB'},Abarrotes,N/A,Fisica,95000,52,Aceptada,FALSE,7422906511,668061586,FALSE
